Date;BND;GLD;SPY;TLT;VCR;VTV;XLK;XLV
2018-08-22;79.47000122070312;113.2699966430664;286.1700134277344;121.86000061035156;178.1199951171875;110.06999969482422;73.37999725341797;91.4800033569336
2018-08-23;79.47000122070312;112.19999694824219;285.7900085449219;122.05000305175781;178.1300048828125;109.83999633789062;73.54000091552734;91.44999694824219
2018-08-24;79.51000213623047;114.16000366210938;287.510009765625;122.29000091552734;178.32000732421875;110.33000183105469;74.27999877929688;91.88999938964844
2018-08-27;79.41000366210938;114.58999633789062;289.7799987792969;121.58999633789062;179.24000549316406;111.13999938964844;74.95999908447266;92.22000122070312
2018-08-28;79.29000091552734;113.68000030517578;289.9200134277344;120.86000061035156;179.60000610351562;111.1500015258789;75.08999633789062;92.2699966430664
2018-08-29;79.23999786376953;114.19999694824219;291.4800109863281;121.0199966430664;181.24000549316406;111.44999694824219;75.7699966430664;92.87000274658203
2018-08-30;79.30000305175781;113.63999938964844;290.29998779296875;121.27999877929688;179.8800048828125;110.83999633789062;75.54000091552734;92.80000305175781
2018-08-31;79.31999969482422;113.51000213623047;290.30999755859375;121.0;180.89999389648438;110.72000122070312;75.5999984741211;92.77999877929688
2018-09-04;79.01000213623047;112.93000030517578;289.80999755859375;120.02999877929688;181.57000732421875;110.62000274658203;75.30999755859375;92.04000091552734
2018-09-05;79.02999877929688;113.31999969482422;289.0299987792969;119.70999908447266;180.02000427246094;110.81999969482422;74.37000274658203;92.41000366210938
2018-09-06;79.1500015258789;113.54000091552734;288.1600036621094;120.1500015258789;178.9600067138672;110.69000244140625;73.83000183105469;92.41000366210938
2018-09-07;78.9000015258789;113.2300033569336;287.6000061035156;119.12999725341797;178.69000244140625;110.38999938964844;73.58000183105469;92.55000305175781
2018-09-10;78.94999694824219;113.1500015258789;288.1000061035156;119.56999969482422;179.72999572753906;110.62000274658203;73.80999755859375;92.30999755859375
2018-09-11;78.77999877929688;113.22000122070312;289.04998779296875;118.66000366210938;180.97999572753906;110.75;74.44000244140625;92.2300033569336
2018-09-12;78.83999633789062;114.16999816894531;289.1199951171875;118.94000244140625;181.1199951171875;110.9000015258789;74.12999725341797;92.69000244140625
2018-09-13;78.88999938964844;113.76000213623047;290.8299865722656;119.12000274658203;180.82000732421875;111.4000015258789;75.0;93.83999633789062
2018-09-14;78.76000213623047;113.0199966430664;290.8800048828125;118.55000305175781;180.6699981689453;111.61000061035156;74.94000244140625;93.52999877929688
2018-09-17;78.75;113.61000061035156;289.3399963378906;118.55000305175781;178.5800018310547;111.52999877929688;74.0;93.19000244140625
2018-09-18;78.56999969482422;113.44000244140625;290.9100036621094;117.30999755859375;180.24000549316406;111.9800033569336;74.47000122070312;93.7300033569336
2018-09-19;78.44999694824219;113.87999725341797;291.2200012207031;116.61000061035156;180.3800048828125;112.20999908447266;74.27999877929688;93.5999984741211
2018-09-20;78.55000305175781;114.2699966430664;293.5799865722656;117.1500015258789;181.3800048828125;113.08999633789062;75.16000366210938;94.51000213623047
2018-09-21;78.5999984741211;113.48999786376953;291.989990234375;117.0999984741211;180.8300018310547;113.26000213623047;74.61000061035156;94.2699966430664
2018-09-24;78.5;113.47000122070312;291.0199890136719;116.80000305175781;179.2899932861328;112.5199966430664;74.9800033569336;94.45999908447266
2018-09-25;78.44000244140625;113.6500015258789;290.75;116.68000030517578;180.10000610351562;111.9800033569336;74.88999938964844;94.16999816894531
2018-09-26;78.63999938964844;113.05000305175781;289.8800048828125;117.5;180.5;111.47000122070312;74.61000061035156;94.37999725341797
2018-09-27;78.69999694824219;112.05000305175781;290.69000244140625;117.58000183105469;181.00999450683594;111.45999908447266;75.05000305175781;94.86000061035156
