Date;spy
2009-06-04;75.4090805053711
2009-06-05;75.42503356933594
2009-06-08;75.1139144897461
2009-06-09;75.49681854248047
2009-06-10;75.30535125732422
2009-06-11;75.64041137695312
2009-06-12;75.8478012084961
2009-06-15;74.10877227783203
2009-06-16;73.10366821289062
2009-06-17;73.0318832397461
2009-06-18;73.56633758544922
2009-06-19;73.83747863769531
2009-06-22;71.6233139038086
2009-06-23;71.6794662475586
2009-06-24;72.29721069335938
2009-06-25;73.86956787109375
2009-06-26;73.67703247070312
2009-06-29;74.36693572998047
2009-06-30;73.76529693603516
2009-07-01;74.07012939453125
2009-07-02;72.04850006103516
2009-07-06;72.04048919677734
2009-07-07;70.64462280273438
2009-07-08;70.59648895263672
2009-07-09;70.73284149169922
2009-07-10;70.56437683105469
2009-07-13;72.28115844726562
2009-07-14;72.69029235839844
2009-07-15;74.81622314453125
2009-07-16;74.6958999633789
2009-07-17;75.5141372680664
2009-07-20;76.31639099121094
2009-07-21;76.66937255859375
2009-07-22;76.65332794189453
2009-07-23;78.3460464477539
2009-07-24;78.66693115234375
2009-07-27;78.89956665039062
2009-07-28;78.53055572509766
2009-07-29;78.33802032470703
2009-07-30;79.15628814697266
2009-07-31;79.26862335205078
2009-08-03;80.57624053955078
2009-08-04;80.78479766845703
2009-08-05;80.55215454101562
2009-08-06;80.13501739501953
2009-08-07;81.18594360351562
2009-08-10;81.01746368408203
2009-08-11;80.00668334960938
2009-08-12;80.86504364013672
2009-08-13;81.4827880859375
2009-08-14;80.85702514648438
2009-08-17;78.86747741699219
2009-08-18;79.49323272705078
2009-08-19;80.19116973876953
2009-08-20;81.01746368408203
2009-08-21;82.60587310791016
2009-08-24;82.59786224365234
2009-08-25;82.75830078125
2009-08-26;82.76634979248047
2009-08-27;82.95085144042969
2009-08-28;82.93479919433594
2009-08-31;82.19676208496094
2009-09-01;80.3836898803711
2009-09-02;80.0788345336914
2009-09-03;80.74470520019531
2009-09-04;81.87586212158203
2009-09-08;82.58181762695312
2009-09-09;83.21560668945312
2009-09-10;84.06594848632812
2009-09-11;84.04991149902344
2009-09-14;84.45906066894531
2009-09-15;84.81204986572266
2009-09-16;86.0956039428711
2009-09-17;85.9672622680664
2009-09-18;86.0220718383789
2009-09-21;85.80440521240234
2009-09-22;86.30419921875
2009-09-23;85.58679962158203
2009-09-24;84.64369201660156
2009-09-25;84.19232177734375
2009-09-28;85.69963073730469
2009-09-29;85.44168853759766
2009-09-30;85.1112060546875
2009-10-01;82.99932861328125
2009-10-02;82.61245727539062
2009-10-05;83.84571075439453
2009-10-06;85.04674530029297
2009-10-07;85.28048706054688
2009-10-08;85.93338775634766
2009-10-09;86.45734405517578
2009-10-12;86.79586029052734
2009-10-13;86.61852264404297
2009-10-14;88.10975646972656
2009-10-15;88.43215942382812
2009-10-16;87.77120208740234
2009-10-19;88.49664306640625
2009-10-20;88.02912139892578
2009-10-21;87.23920440673828
2009-10-22;88.1258773803711
2009-10-23;87.11830139160156
2009-10-26;86.17522430419922
2009-10-27;85.78025817871094
2009-10-28;84.16006469726562
2009-10-29;85.96564483642578
2009-10-30;83.47492218017578
2009-11-02;84.08753967285156
2009-11-03;84.353515625
2009-11-04;84.5711441040039
2009-11-05;86.12684631347656
2009-11-06;86.3525390625
2009-11-09;88.31929779052734
2009-11-10;88.3354263305664
2009-11-11;88.78681182861328
2009-11-12;87.884033203125
2009-11-13;88.35963439941406
2009-11-16;89.6412353515625
2009-11-17;89.74602508544922
2009-11-18;89.6895751953125
2009-11-19;88.52079010009766
2009-11-20;88.2064437866211
2009-11-23;89.32685852050781
2009-11-24;89.4638900756836
2009-11-25;89.77827453613281
2009-11-27;88.31929779052734
2009-11-30;88.6175537109375
2009-12-01;89.71378326416016
2009-12-02;89.67347717285156
2009-12-03;88.9721908569336
2009-12-04;89.48001098632812
2009-12-07;89.34298706054688
2009-12-08;88.35155487060547
2009-12-09;88.6820297241211
2009-12-10;89.18177795410156
2009-12-11;89.56062316894531
2009-12-14;90.1732406616211
2009-12-15;89.75406646728516
2009-12-16;89.89112091064453
2009-12-17;88.81098937988281
2009-12-18;89.31342315673828
2009-12-21;90.2210693359375
2009-12-22;90.54524993896484
2009-12-23;90.72351837158203
2009-12-24;91.15303039550781
2009-12-28;91.34750366210938
2009-12-29;91.21788787841797
2009-12-30;91.18547058105469
2009-12-31;90.31023406982422
2010-01-04;91.8418960571289
2010-01-05;92.0849838256836
2010-01-06;92.1498031616211
2010-01-07;92.5388412475586
2010-01-08;92.84675598144531
2010-01-11;92.97643280029297
2010-01-12;92.10929107666016
2010-01-13;92.88729095458984
2010-01-14;93.13848114013672
2010-01-15;92.09309387207031
2010-01-19;93.24386596679688
2010-01-20;92.29568481445312
2010-01-21;90.52094268798828
2010-01-22;88.50303649902344
2010-01-25;88.95687103271484
2010-01-26;88.58409118652344
2010-01-27;89.00550079345703
2010-01-28;87.9843978881836
2010-01-29;87.02813720703125
2010-02-01;88.38148498535156
2010-02-02;89.4511947631836
2010-02-03;89.00550079345703
2010-02-04;86.25826263427734
2010-02-05;86.43653869628906
2010-02-08;85.81253814697266
2010-02-09;86.89035034179688
2010-02-10;86.7201919555664
2010-02-11;87.62784576416016
2010-02-12;87.55489349365234
2010-02-16;88.93252563476562
2010-02-17;89.3539810180664
2010-02-18;89.88072967529297
2010-02-19;90.06710815429688
2010-02-22;90.08332824707031
2010-02-23;88.98929595947266
2010-02-24;89.80777740478516
2010-02-25;89.68622589111328
2010-02-26;89.74293518066406
2010-03-01;90.67491149902344
2010-03-02;90.92611694335938
2010-03-03;91.00716400146484
2010-03-04;91.28269958496094
2010-03-05;92.58744049072266
2010-03-08;92.60363006591797
2010-03-09;92.75760650634766
2010-03-10;93.1709213256836
2010-03-11;93.55990600585938
2010-03-12;93.56800842285156
2010-03-15;93.59233856201172
2010-03-16;94.33789825439453
2010-03-17;94.89704895019531
2010-03-18;94.84843444824219
2010-03-19;94.36833190917969
2010-03-22;94.8728256225586
2010-03-23;95.54010772705078
2010-03-24;95.07628631591797
2010-03-25;94.92163848876953
2010-03-26;94.86471557617188
2010-03-29;95.46688079833984
2010-03-30;95.53196716308594
2010-03-31;95.20648193359375
2010-04-01;95.85745239257812
2010-04-05;96.6386489868164
2010-04-06;96.86650085449219
2010-04-07;96.31314086914062
2010-04-08;96.64677429199219
2010-04-09;97.28150177001953
2010-04-12;97.43608856201172
2010-04-13;97.50934600830078
2010-04-14;98.61600494384766
2010-04-15;98.69738006591797
2010-04-16;97.12689208984375
2010-04-19;97.49308013916016
2010-04-20;98.3637466430664
2010-04-21;98.1847152709961
2010-04-22;98.4776840209961
2010-04-23;99.12052154541016
2010-04-26;98.74620819091797
2010-04-27;96.4107894897461
2010-04-28;97.14315032958984
2010-04-29;98.34745788574219
2010-04-30;96.6793212890625
2010-05-03;97.9324722290039
2010-05-04;95.6296157836914
2010-05-05;95.05999755859375
2010-05-06;91.90271759033203
2010-05-07;90.5356674194336
2010-05-10;94.52295684814453
2010-05-11;94.2544174194336
2010-05-12;95.57263946533203
2010-05-13;94.38460540771484
2010-05-14;92.67576599121094
2010-05-17;92.7245864868164
2010-05-18;91.46331787109375
2010-05-19;90.94254302978516
2010-05-20;87.5085678100586
2010-05-21;88.7861328125
2010-05-24;87.64691925048828
2010-05-25;87.7364273071289
2010-05-26;87.20750427246094
2010-05-27;90.1287841796875
2010-05-28;88.9977035522461
2010-06-01;87.50045776367188
2010-06-02;89.77890014648438
2010-06-03;90.08811950683594
2010-06-04;86.92269134521484
2010-06-07;85.84043884277344
2010-06-08;86.75995635986328
2010-06-09;86.296142578125
2010-06-10;88.81869506835938
2010-06-11;89.2499771118164
2010-06-14;89.11164093017578
2010-06-15;91.1378173828125
2010-06-16;91.10527038574219
2010-06-17;91.25174713134766
2010-06-18;91.35067749023438
2010-06-21;91.08905029296875
2010-06-22;89.58465576171875
2010-06-23;89.30664825439453
2010-06-24;87.82681274414062
2010-06-25;88.19474029541016
2010-06-28;87.91676330566406
2010-06-29;85.2022933959961
2010-06-30;84.39286804199219
2010-07-01;84.01679229736328
2010-07-02;83.55892181396484
2010-07-06;84.1067123413086
2010-07-07;86.75575256347656
2010-07-08;87.61425018310547
2010-07-09;88.268310546875
2010-07-12;88.32554626464844
2010-07-13;89.65824127197266
2010-07-14;89.65005493164062
2010-07-15;89.67459869384766
2010-07-16;87.20543670654297
2010-07-19;87.72054290771484
2010-07-20;88.69347381591797
2010-07-21;87.5406723022461
2010-07-22;89.49471282958984
2010-07-23;90.27145385742188
2010-07-26;91.21168518066406
2010-07-27;91.20350646972656
2010-07-28;90.61483001708984
2010-07-29;90.17333221435547
2010-07-30;90.15695190429688
2010-08-02;92.19280242919922
2010-08-03;91.75130462646484
2010-08-04;92.36450958251953
2010-08-05;92.2663803100586
2010-08-06;91.89029693603516
2010-08-09;92.380859375
2010-08-10;91.88211059570312
2010-08-11;89.3639144897461
2010-08-12;88.81609344482422
2010-08-13;88.55442810058594
2010-08-16;88.51361083984375
2010-08-17;89.60099792480469
2010-08-18;89.76453399658203
2010-08-19;88.20291137695312
2010-08-20;87.91676330566406
2010-08-23;87.5815200805664
2010-08-24;86.28154754638672
2010-08-25;86.61676025390625
2010-08-26;86.03623962402344
2010-08-27;87.36895751953125
2010-08-30;86.1016616821289
2010-08-31;86.1016616821289
2010-09-01;88.67710876464844
2010-09-02;89.50289916992188
2010-09-03;90.66389465332031
2010-09-07;89.64189910888672
2010-09-08;90.27145385742188
2010-09-09;90.68842315673828
2010-09-10;91.14629364013672
2010-09-13;92.16007995605469
2010-09-14;92.10287475585938
2010-09-15;92.45442962646484
2010-09-16;92.4299087524414
2010-09-17;92.46442413330078
2010-09-20;93.87823486328125
2010-09-21;93.689208984375
2010-09-22;93.22887420654297
2010-09-23;92.47264862060547
2010-09-24;94.37965393066406
2010-09-27;93.92756652832031
2010-09-28;94.25634765625
2010-09-29;94.09194946289062
2010-09-30;93.8125
2010-10-01;94.20701599121094
2010-10-04;93.50013732910156
2010-10-05;95.38245391845703
2010-10-06;95.37422943115234
2010-10-07;95.2591552734375
2010-10-08;95.79346466064453
2010-10-11;95.88384246826172
2010-10-12;96.17977142333984
2010-10-13;96.92776489257812
2010-10-14;96.5496826171875
2010-10-15;96.7469253540039
2010-10-18;97.22369384765625
2010-10-19;95.94964599609375
2010-10-20;96.88668060302734
2010-10-21;97.1003646850586
2010-10-22;97.2812271118164
2010-10-25;97.56893920898438
2010-10-26;97.58535766601562
2010-10-27;97.30591583251953
2010-10-28;97.32234191894531
2010-10-29;97.39627838134766
2010-11-01;97.42918395996094
2010-11-02;98.20185852050781
2010-11-03;98.59640502929688
2010-11-04;100.49518585205078
2010-11-05;100.873291015625
2010-11-08;100.68423461914062
2010-11-09;99.96088409423828
2010-11-10;100.36363220214844
2010-11-11;99.98552703857422
2010-11-12;98.80188751220703
2010-11-15;98.66215515136719
2010-11-16;97.12505340576172
2010-11-17;97.17437744140625
2010-11-18;98.60459899902344
2010-11-19;98.8758544921875
2010-11-22;98.793701171875
2010-11-23;97.36344146728516
2010-11-24;98.80188751220703
2010-11-26;97.65110778808594
2010-11-29;97.947021484375
2010-11-30;97.39627838134766
2010-12-01;99.46768951416016
2010-12-02;100.74174499511719
2010-12-03;101.0130386352539
2010-12-06;100.9061508178711
2010-12-07;100.96370697021484
2010-12-08;101.33358001708984
2010-12-09;101.7281723022461
2010-12-10;102.31998443603516
2010-12-13;102.38574981689453
2010-12-14;102.47613525390625
2010-12-15;102.00761413574219
2010-12-16;102.59944152832031
2010-12-17;102.7093276977539
2010-12-20;102.95722198486328
2010-12-21;103.60999298095703
2010-12-22;103.93226623535156
2010-12-23;103.78350067138672
2010-12-27;103.82485961914062
2010-12-28;103.97358703613281
2010-12-29;104.04794311523438
2010-12-30;103.88268280029297
2010-12-31;103.907470703125
2011-01-03;104.98168182373047
2011-01-04;104.923828125
2011-01-05;105.46917724609375
2011-01-06;105.26260375976562
2011-01-07;105.0560302734375
2011-01-10;104.923828125
2011-01-11;105.2956771850586
2011-01-12;106.24592590332031
2011-01-13;106.07239532470703
2011-01-14;106.84083557128906
2011-01-18;107.02262878417969
2011-01-19;105.97321319580078
2011-01-20;105.83274841308594
2011-01-21;106.07239532470703
2011-01-24;106.67559051513672
2011-01-25;106.7334213256836
2011-01-26;107.14659118652344
2011-01-27;107.41100311279297
2011-01-28;105.53527069091797
2011-01-31;106.32852935791016
2011-02-01;108.03070068359375
2011-02-02;107.82415771484375
2011-02-03;108.06378173828125
2011-02-04;108.36949920654297
2011-02-07;109.04705047607422
2011-02-08;109.54286193847656
2011-02-09;109.29496002197266
2011-02-10;109.33628845214844
2011-02-11;109.98906707763672
2011-02-14;110.2534408569336
2011-02-15;109.90641784667969
2011-02-16;110.60053253173828
2011-02-17;110.93102264404297
2011-02-18;111.16239929199219
2011-02-22;108.93138122558594
2011-02-23;108.26209259033203
2011-02-24;108.18770599365234
2011-02-25;109.34454345703125
2011-02-28;110.02210998535156
2011-03-01;108.18770599365234
2011-03-02;108.4190673828125
2011-03-03;110.28651428222656
2011-03-04;109.4602279663086
2011-03-07;108.60086059570312
2011-03-08;109.55110931396484
2011-03-09;109.39409637451172
2011-03-10;107.36968994140625
2011-03-11;108.11334228515625
2011-03-14;107.46057891845703
2011-03-15;106.22936248779297
2011-03-16;104.26278686523438
2011-03-17;105.6427001953125
2011-03-18;106.02694702148438
2011-03-21;107.67015838623047
2011-03-22;107.29669189453125
2011-03-23;107.60374450683594
2011-03-24;108.63277435302734
2011-03-25;108.96479797363281
2011-03-28;108.69918823242188
2011-03-29;109.42949676513672
2011-03-30;110.18468475341797
2011-03-31;110.0353012084961
2011-04-01;110.50006866455078
2011-04-04;110.59135437011719
2011-04-05;110.57476806640625
2011-04-06;110.9233169555664
2011-04-07;110.64114379882812
2011-04-08;110.25940704345703
2011-04-11;109.92743682861328
2011-04-12;109.10585021972656
2011-04-13;109.0975341796875
2011-04-14;109.1805419921875
2011-04-15;109.57890319824219
2011-04-18;108.35066986083984
2011-04-19;108.97306060791016
2011-04-20;110.45854949951172
2011-04-21;111.02290344238281
2011-04-25;110.90670013427734
2011-04-26;111.8610610961914
2011-04-27;112.5914077758789
2011-04-28;112.95653533935547
2011-04-29;113.22210693359375
2011-05-02;113.04779815673828
2011-05-03;112.64119720458984
2011-05-04;111.89427185058594
2011-05-05;110.8818359375
2011-05-06;111.37145233154297
2011-05-09;111.80300903320312
2011-05-10;112.75736999511719
2011-05-11;111.57061767578125
2011-05-12;112.10174560546875
2011-05-13;111.2386474609375
2011-05-16;110.53324890136719
2011-05-17;110.51669311523438
2011-05-18;111.50424194335938
2011-05-19;111.76978302001953
2011-05-20;110.8818359375
2011-05-23;109.59546661376953
2011-05-24;109.50418853759766
2011-05-25;109.86932373046875
2011-05-26;110.37560272216797
2011-05-27;110.79881286621094
2011-05-31;111.9523696899414
2011-06-01;109.43780517578125
2011-06-02;109.3216323852539
2011-06-03;108.23448181152344
2011-06-06;107.08922576904297
2011-06-07;107.02284240722656
2011-06-08;106.57469940185547
2011-06-09;107.38799285888672
2011-06-10;105.8941650390625
2011-06-13;105.97714233398438
2011-06-14;107.32158660888672
2011-06-15;105.412841796875
2011-06-16;105.64521026611328
2011-06-17;105.96048736572266
2011-06-20;106.50257110595703
2011-06-21;107.9620590209961
2011-06-22;107.3115463256836
2011-06-23;107.0029525756836
2011-06-24;105.76026916503906
2011-06-27;106.70272064208984
2011-06-28;108.09551239013672
2011-06-29;109.021240234375
2011-06-30;110.06375122070312
2011-07-01;111.6900863647461
2011-07-05;111.59832763671875
2011-07-06;111.7317886352539
2011-07-07;112.89102935791016
2011-07-08;112.09040069580078
2011-07-11;110.06375122070312
2011-07-12;109.58838653564453
2011-07-13;109.9553451538086
2011-07-14;109.19637298583984
2011-07-15;109.83023834228516
2011-07-18;108.92952728271484
2011-07-19;110.69760131835938
2011-07-20;110.63088989257812
2011-07-21;112.16545104980469
2011-07-22;112.24051666259766
2011-07-25;111.61502075195312
2011-07-26;111.197998046875
2011-07-27;108.92115783691406
2011-07-28;108.60425567626953
2011-07-29;107.8619613647461
2011-08-01;107.40330505371094
2011-08-02;104.65940856933594
2011-08-03;105.22653198242188
2011-08-04;100.29756927490234
2011-08-05;100.14746856689453
2011-08-08;93.62550354003906
2011-08-09;97.97905731201172
2011-08-10;93.6505126953125
2011-08-11;97.85391235351562
2011-08-12;98.5127944946289
2011-08-15;100.59778594970703
2011-08-16;99.73876953125
2011-08-17;99.80548858642578
2011-08-18;95.50202178955078
2011-08-19;93.9424057006836
2011-08-22;94.01750946044922
2011-08-23;97.11164855957031
2011-08-24;98.47940063476562
2011-08-25;96.97821807861328
2011-08-26;98.3876724243164
2011-08-29;101.2149658203125
2011-08-30;101.48185729980469
2011-08-31;101.93222045898438
2011-09-01;100.86467742919922
2011-09-02;98.28759765625
2011-09-06;97.57035064697266
2011-09-07;100.32256317138672
2011-09-08;99.28006744384766
2011-09-09;96.6779556274414
2011-09-12;97.303466796875
2011-09-13;98.19586944580078
2011-09-14;99.55528259277344
2011-09-15;101.27335357666016
2011-09-16;101.87274169921875
2011-09-19;100.85836791992188
2011-09-20;100.74099731445312
2011-09-21;97.77334594726562
2011-09-22;94.61288452148438
2011-09-23;95.18293762207031
2011-09-26;97.44640350341797
2011-09-27;98.53618621826172
2011-09-28;96.52424621582031
2011-09-29;97.2871322631836
2011-09-30;94.85599517822266
2011-10-03;92.1566162109375
2011-10-04;94.17693328857422
2011-10-05;95.92066192626953
2011-10-06;97.6559829711914
2011-10-07;97.0020980834961
2011-10-10;100.24638366699219
2011-10-11;100.34697723388672
2011-10-12;101.22723388671875
2011-10-13;101.02604675292969
2011-10-14;102.75299072265625
2011-10-17;100.79130554199219
2011-10-18;102.76136016845703
2011-10-19;101.5457763671875
2011-10-20;101.99009704589844
2011-10-21;103.92662811279297
2011-10-24;105.20083618164062
2011-10-25;103.15536499023438
2011-10-26;104.20328521728516
2011-10-27;107.83319854736328
2011-10-28;107.80805969238281
2011-10-31;105.2092514038086
2011-11-01;102.2751235961914
2011-11-02;103.94340515136719
2011-11-03;105.83799743652344
2011-11-04;105.1925048828125
2011-11-07;105.84638214111328
2011-11-08;107.2044677734375
2011-11-09;103.24758911132812
2011-11-10;104.22005462646484
2011-11-11;106.18169403076172
